Ingredients,sample_id,Source,Amounts_kg,FoodEx2,food_group,CO2,Landuse
pecan,kaylas southern pecan mist cake,allrecipes,0.33075,A014C,"Legumes, nuts, oilseeds and spices",0.619651078326,2.1901159719495
basil dried,kellys pressure cooker beef stew,allrecipes,0.004557721139430285,A042Z,"Seasoning, sauces and condiments",NA,NA
bay leaf,kellys pressure cooker beef stew,allrecipes,2e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
black pepper,kens texas chili,allrecipes,4.1687500000000004e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
cumin,kens texas chili,allrecipes,0.00406,A042Z,"Seasoning, sauces and condiments",NA,NA
oregano dried,kens texas chili,allrecipes,0.0030434782608695656,A042Z,"Seasoning, sauces and condiments",NA,NA
black pepper,lamb barley soup,allrecipes,8.337500000000001e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
nutmeg,"Leek mash with sweet potato, pickled onion and pork bratwurst",alberheijn,5.9125e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
cumin,lentil salad tahini dressing,bbc,0.00203,A042Z,"Seasoning, sauces and condiments",NA,NA
fresh herbs ginger,lentil salad tahini dressing,bbc,0.01055472263868066,A042Z,"Seasoning, sauces and condiments",NA,NA
tahini,lentil salad tahini dressing,bbc,0.044,A015K,"Legumes, nuts, oilseeds and spices",0.053181552423999995,0.289147997952
cayenne pepper,limantro tofu,allrecipes,8.950000000000001e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
coriander fresh herbs,limantro tofu,allrecipes,0.01225,A042Z,"Seasoning, sauces and condiments",NA,NA
cumin,limantro tofu,allrecipes,0.00203,A042Z,"Seasoning, sauces and condiments",NA,NA
bay leaf,Limburgs Zuurvlees,alberheijn,8e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
cloves,Limburgs Zuurvlees,alberheijn,2.1e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
juniper berry,Limburgs Zuurvlees,alberheijn,0,A042Z,"Seasoning, sauces and condiments",NA,NA
black pepper,ma lipos apricot glazed turkey with roasted onion and shallot gravy,allrecipes,0.0016675000000000001,A042Z,"Seasoning, sauces and condiments",NA,NA
fresh herbs ginger,ma lipos apricot glazed turkey with roasted onion and shallot gravy,allrecipes,0.01055472263868066,A042Z,"Seasoning, sauces and condiments",NA,NA
sage dried,ma lipos apricot glazed turkey with roasted onion and shallot gravy,allrecipes,3.3800000000000003e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
sage fresh herbs,ma lipos apricot glazed turkey with roasted onion and shallot gravy,allrecipes,0.008995502248875561,A042Z,"Seasoning, sauces and condiments",NA,NA
thyme fresh herbs,ma lipos apricot glazed turkey with roasted onion and shallot gravy,allrecipes,0.001,A042Z,"Seasoning, sauces and condiments",NA,NA
black pepper,mapo tofu,bbc,8.337500000000001e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
fresh herbs ginger,mapo tofu,bbc,0.006,A042Z,"Seasoning, sauces and condiments",NA,NA
black pepper,marinated chicken pita sandwich,allrecipes,2.0843750000000002e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
oregano dried,marinated chicken pita sandwich,allrecipes,5.075e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
bay leaf,mashed potato rutabaga and parsnip casserole with caramelized onions,allrecipes,2e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
thyme dried,mashed potato rutabaga and parsnip casserole with caramelized onions,allrecipes,0.0014550000000000001,A042Z,"Seasoning, sauces and condiments",NA,NA
cloves,Minced meat hash with puree,alberheijn,1.4000000000000001e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
caper,Mozarella french toast arugula salad,kochbar,0.012,A042Z,"Seasoning, sauces and condiments",NA,NA
almond,Mug cake,alberheijn,0.008995502248875561,A014F,"Legumes, nuts, oilseeds and spices",0.032408927352323834,0.11531719430284856
bay leaf,mushroom soup,bbc,2e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
bay leaf,One pot bean soup,kochbar,4e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
turmeric,onion bhajis raita,bbc,0.00159,A042Z,"Seasoning, sauces and condiments",NA,NA
bay leaf,Oxtail soup,alberheijn,4e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
cloves,Oxtail soup,alberheijn,2.8000000000000003e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
thyme fresh herbs,Oxtail soup,alberheijn,7.5e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
peas green,Pasta salad,alberheijn,0.3,A013J,"Legumes, nuts, oilseeds and spices",0.1434083517,0.33678283859999997
rolls white baguette,ploughmans sandwich,bbc,0.1125,A004X,Grains and grain-based products,0.10870065821250001,0.3722813789625
thyme fresh herbs,Potato casserole with onion crust,kochbar,5e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
bay leaf,Potato soup with Bratwurst Sausage,kochbar,2e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
cinnamon,Pulled beef and salsa,alberheijn,0.0013150000000000002,A042Z,"Seasoning, sauces and condiments",NA,NA
coriander fresh herbs,Pulled beef and salsa,alberheijn,0.015,A042Z,"Seasoning, sauces and condiments",NA,NA
cumin,Pulled beef and salsa,alberheijn,0.00406,A042Z,"Seasoning, sauces and condiments",NA,NA
oregano dried,Pulled beef and salsa,alberheijn,0.0030434782608695656,A042Z,"Seasoning, sauces and condiments",NA,NA
paprika powder,Pulled beef and salsa,alberheijn,0.0011500000000000002,A042Z,"Seasoning, sauces and condiments",NA,NA
cinnamon bar,Rice flan,alberheijn,0.004,A042Z,"Seasoning, sauces and condiments",NA,NA
caper,Rice salad,alberheijn,0.1,A042Z,"Seasoning, sauces and condiments",NA,NA
dill fresh herbs,Rice salad,alberheijn,0.015,A042Z,"Seasoning, sauces and condiments",NA,NA
fresh herbs ginger,Rice with tofu and sunflower seeds,kochbar,0.009,A042Z,"Seasoning, sauces and condiments",NA,NA
peas green,Rice with tofu and sunflower seeds,kochbar,0.1,A013J,"Legumes, nuts, oilseeds and spices",0.04780278390000001,0.1122609462
basil fresh herbs,rich tomato soup pesto,bbc,0.125,A042Z,"Seasoning, sauces and condiments",NA,NA
broth cube,Roastbeef In Rusks With Herbs,kochbar,0.0025,A043F,"Seasoning, sauces and condiments",NA,NA
chives fresh herb,Roastbeef In Rusks With Herbs,kochbar,0.02,A042Z,"Seasoning, sauces and condiments",NA,NA
marjoram fresh herbs,Roastbeef In Rusks With Herbs,kochbar,5e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
rosemary fresh herbs,Roastbeef In Rusks With Herbs,kochbar,5e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
chicory,Roasted chicory with beet and pear,alberheijn,0.34,A00LF,Vegetables and vegetable products,0.09743870926000002,0.0050021463
thyme fresh herbs,Roasted tomato soup,alberheijn,2.5e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
rolls white,Roll with cucumber and goat cheese,alberheijn,0.34,A004X,Grains and grain-based products,0.32851754482,1.1251170564200002
dill fresh herbs,Russian salmon salad,alberheijn,0.0059970014992503755,A042Z,"Seasoning, sauces and condiments",NA,NA
coriander fresh herbs,salt pepper tofu,bbc,0.02,A042Z,"Seasoning, sauces and condiments",NA,NA
paprika powder,salt pepper tofu,bbc,0.0023000000000000004,A042Z,"Seasoning, sauces and condiments",NA,NA
bay leaf,Sausages with onion gravy,alberheijn,2e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
spirits 40 vol-% alcohol cognac,Sleigh cake,alberheijn,0.029985007496251874,A03PE,Alcoholic beverages,0.034575399190404796,0.015845735682158923
bay leaf,slow cooker beef stew,bbc,4e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
rosemary fresh herbs,Soup with beef,alberheijn,0.002,A042Z,"Seasoning, sauces and condiments",NA,NA
cardamom pod,Spicy chocolate milk,alberheijn,1.4000000000000001e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
cinnamon,Spicy chocolate milk,alberheijn,1.6437500000000002e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
coriander fresh herbs,taco salad,bbc,0.02,A042Z,"Seasoning, sauces and condiments",NA,NA
nacho,taco salad,bbc,0.2,Composite ingredient not in SHARP,Grains and grain-based products,0.19062685877094976,0.45909097422718803
black pepper,Tofu balls with herbs,kochbar,1.0421875000000001e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
cumin,tofu scramble 0,bbc,0.00203,A042Z,"Seasoning, sauces and condiments",NA,NA
turmeric,tofu scramble 0,bbc,0.00159,A042Z,"Seasoning, sauces and condiments",NA,NA
cinnamon,Vegan pancakes,alberheijn,0.0026300000000000004,A042Z,"Seasoning, sauces and condiments",NA,NA
cardamom,Vegan Tofu Kebab,alberheijn,0.0019600000000000004,A042Z,"Seasoning, sauces and condiments",NA,NA
cinnamon,Vegan Tofu Kebab,alberheijn,0.0026300000000000004,A042Z,"Seasoning, sauces and condiments",NA,NA
cumin,Vegan Tofu Kebab,alberheijn,0.00406,A042Z,"Seasoning, sauces and condiments",NA,NA
paprika powder,Vegan Tofu Kebab,alberheijn,0.004600000000000001,A042Z,"Seasoning, sauces and condiments",NA,NA
cumin,Vegetarian minced tofu,alberheijn,0.006086956521739131,A042Z,"Seasoning, sauces and condiments",NA,NA
paprika powder,Vegetarian minced tofu,alberheijn,0.006896551724137932,A042Z,"Seasoning, sauces and condiments",NA,NA
cayenne pepper,Vegetarian Pie with vegetarian mince,alberheijn,0.0017900000000000001,A042Z,"Seasoning, sauces and condiments",NA,NA
cinnamon,Vegetarian Pie with vegetarian mince,alberheijn,0.0026300000000000004,A042Z,"Seasoning, sauces and condiments",NA,NA
coriander fresh herbs,Veggie Vitamin Cick,kochbar,0.02,A042Z,"Seasoning, sauces and condiments",NA,NA
fresh herbs ginger,Veggie Vitamin Cick,kochbar,0.024,A042Z,"Seasoning, sauces and condiments",NA,NA
peas green,Veggie Vitamin Cick,kochbar,0.2,A013J,"Legumes, nuts, oilseeds and spices",0.09560556780000001,0.2245218924
cinnamon,White chocolate and cherry cake,alberheijn,0.005260000000000001,A042Z,"Seasoning, sauces and condiments",NA,NA
banana,2 ingredient wheat free banana pancakes paleo,allrecipes,NA,NA,NA,NA,NA
apple sauce,a vegan pancakes,allrecipes,NA,NA,NA,NA,NA
baking powder,a vegan pancakes,allrecipes,NA,NA,NA,NA,NA
vanilla extract,a vegan pancakes,allrecipes,NA,NA,NA,NA,NA
baking powder,absolutely sinful chocolate chocolate chip cookies,allrecipes,NA,NA,NA,NA,NA
baking soda,absolutely sinful chocolate chocolate chip cookies,allrecipes,NA,NA,NA,NA,NA
vanilla extract,absolutely sinful chocolate chocolate chip cookies,allrecipes,NA,NA,NA,NA,NA
baking powder,amazing chocolate cupcakes,bbc,NA,NA,NA,NA,NA
vanilla extract,amazing chocolate cupcakes,bbc,NA,NA,NA,NA,NA
baking powder,american pancakes,bbc,NA,NA,NA,NA,NA
baking powder,angel biscuits ii,allrecipes,NA,NA,NA,NA,NA
baking soda,angel biscuits ii,allrecipes,NA,NA,NA,NA,NA
yeast dry,angel biscuits ii,allrecipes,NA,NA,NA,NA,NA
yeast nutritional,annas scrambled tofu,allrecipes,NA,NA,NA,NA,NA
baking soda,anzac biscuits with almonds,allrecipes,NA,NA,NA,NA,NA
yeast,Apple pancake,kochbar,NA,NA,NA,NA,NA
vanilla extract,apple puff pancake,allrecipes,NA,NA,NA,NA,NA
baking powder,Apple semolina cake,alberheijn,NA,NA,NA,NA,NA
baking powder,apple yogurt pancakes,allrecipes,NA,NA,NA,NA,NA
baking soda,apple yogurt pancakes,allrecipes,NA,NA,NA,NA,NA
apple sauce,applesauce cake iii,allrecipes,NA,NA,NA,NA,NA
baking soda,applesauce cake iii,allrecipes,NA,NA,NA,NA,NA
molasses,applesauce cake iii,allrecipes,NA,NA,NA,NA,NA
vanilla extract,baked fudge cake,allrecipes,NA,NA,NA,NA,NA
baking powder,baked pancakes with sausages,allrecipes,NA,NA,NA,NA,NA
gravy brown mix,beef tips and merlot gravy with beef and onion rice,allrecipes,NA,NA,NA,NA,NA
baking powder,Breton butter biscuits,alberheijn,NA,NA,NA,NA,NA
baking powder,Cake with Milka Chocolate Hearts,kochbar,NA,NA,NA,NA,NA
banana,Cake with Milka Chocolate Hearts,kochbar,NA,NA,NA,NA,NA
whip it stabilizer,Cake with Milka Chocolate Hearts,kochbar,NA,NA,NA,NA,NA
baking powder,cardamom biscuits,allrecipes,NA,NA,NA,NA,NA
vanilla extract,cardamom biscuits,allrecipes,NA,NA,NA,NA,NA
vanilla extract,carrot cake,bbc,NA,NA,NA,NA,NA
paste chili,charred onion whipped feta flatbreads,bbc,NA,NA,NA,NA,NA
yeast dry,charred onion whipped feta flatbreads,bbc,NA,NA,NA,NA,NA
onion seed,cheese onion pie,bbc,NA,NA,NA,NA,NA
baking powder,chewy chocolate chip cookies,bbc,NA,NA,NA,NA,NA
vanilla extract,chewy chocolate chip cookies,bbc,NA,NA,NA,NA,NA
condensed tomato soup,chicken wings in tomato soup,allrecipes,NA,NA,NA,NA,NA
baking powder,Chocolate cake with kruidnoten,alberheijn,NA,NA,NA,NA,NA
baking powder,"Chocolate cherry cake, quick and easy",kochbar,NA,NA,NA,NA,NA
baking powder,chocolate fudge crinkle biscuits,bbc,NA,NA,NA,NA,NA
baking powder,chocolate muffins,bbc,NA,NA,NA,NA,NA
whip it stabilizer,Chocolate puffs,alberheijn,NA,NA,NA,NA,NA
baking soda,chocolate raspberry birthday layer cake,bbc,NA,NA,NA,NA,NA
vanilla extract,chocolate syrup brownies,allrecipes,NA,NA,NA,NA,NA
baking powder,classic victoria sandwich recipe,bbc,NA,NA,NA,NA,NA
vanilla extract,classic victoria sandwich recipe,bbc,NA,NA,NA,NA,NA
paste vanilla bean,coconut cookies,bbc,NA,NA,NA,NA,NA
corn meal mix,corn meal supper biscuits,allrecipes,NA,NA,NA,NA,NA
paste curry,coronation egg mayo sandwiches,bbc,NA,NA,NA,NA,NA
can tomato soup,cream of tomato gorgonzola soup,allrecipes,NA,NA,NA,NA,NA
onion powder,cream of tomato gorgonzola soup,allrecipes,NA,NA,NA,NA,NA
baking soda,double chocolate cake ii,allrecipes,NA,NA,NA,NA,NA
vanilla extract,double chocolate cake ii,allrecipes,NA,NA,NA,NA,NA
baking powder,easy chocolate cake,bbc,NA,NA,NA,NA,NA
vanilla extract,easy chocolate cake,bbc,NA,NA,NA,NA,NA
blueberries pie filling,easy fruit cobbler cake,allrecipes,NA,NA,NA,NA,NA
carbonated beverage lemon-lime,easy fruit cobbler cake,allrecipes,NA,NA,NA,NA,NA
baking powder,Fat free yoghurt oatmeal cookies,kochbar,NA,NA,NA,NA,NA
onion soup mix,friday night veggie soup,allrecipes,NA,NA,NA,NA,NA
baking soda,ginger biscuits,bbc,NA,NA,NA,NA,NA
paste curry,Green curry soup,alberheijn,NA,NA,NA,NA,NA
can tomato soup,hearty sausage soup,allrecipes,NA,NA,NA,NA,NA
chia seeds,junked up kale salad,allrecipes,NA,NA,NA,NA,NA
seed hemp,junked up kale salad,allrecipes,NA,NA,NA,NA,NA
toenjang soybean paste,korean tofu and vegetable soup,allrecipes,NA,NA,NA,NA,NA
condensed tomato soup,lamb barley soup,allrecipes,NA,NA,NA,NA,NA
apricot preserve,ma lipos apricot glazed turkey with roasted onion and shallot gravy,allrecipes,NA,NA,NA,NA,NA
chili bean paste sichuan,mapo tofu,bbc,NA,NA,NA,NA,NA
vanilla extract,Marmer cake,alberheijn,NA,NA,NA,NA,NA
gravy brown mix,Minced meat hash with puree,alberheijn,NA,NA,NA,NA,NA
banana,Monchou cake,alberheijn,NA,NA,NA,NA,NA
whip it stabilizer,Monchou cake,alberheijn,NA,NA,NA,NA,NA
baking powder,Muesli cookies,kochbar,NA,NA,NA,NA,NA
baking powder,Mug cake,alberheijn,NA,NA,NA,NA,NA
banana,Mug cake,alberheijn,NA,NA,NA,NA,NA
baking powder,oat biscuits 0,bbc,NA,NA,NA,NA,NA
baking powder,Oatmeal cookies,kochbar,NA,NA,NA,NA,NA
baking powder,onion bhajis raita,bbc,NA,NA,NA,NA,NA
baking powder,pancakes one,bbc,NA,NA,NA,NA,NA
baking powder,Peanut butter cake,kochbar,NA,NA,NA,NA,NA
baking powder,Pear cake,alberheijn,NA,NA,NA,NA,NA
vanilla extract,Pear cake,alberheijn,NA,NA,NA,NA,NA
baking powder,Ricotta pancakes with caramelized bananas,kochbar,NA,NA,NA,NA,NA
banana,Ricotta pancakes with caramelized bananas,kochbar,NA,NA,NA,NA,NA
vanilla extract,school days sprinkle sponge,bbc,NA,NA,NA,NA,NA
baking powder,vegan banana pancakes,bbc,NA,NA,NA,NA,NA
banana,vegan banana pancakes,bbc,NA,NA,NA,NA,NA
baking powder,vegan lemon cake,bbc,NA,NA,NA,NA,NA
baking powder,Vegan pancakes,alberheijn,NA,NA,NA,NA,NA
banana,Vegan pancakes,alberheijn,NA,NA,NA,NA,NA
vanilla extract,Vegan pancakes,alberheijn,NA,NA,NA,NA,NA
onion powder,Vegan Tofu Kebab,alberheijn,NA,NA,NA,NA,NA
tempeh,Vegan Tofu Kebab,alberheijn,NA,NA,NA,NA,NA
onion powder,Vegetarian minced tofu,alberheijn,NA,NA,NA,NA,NA
paste chili,Vegetarian minced tofu,alberheijn,NA,NA,NA,NA,NA
black pepper,"""Herr von Ribbeck"" Pear Salad",kochbar,NA,A042Z,"Seasoning, sauces and condiments",NA,NA
cayenne pepper,"""Herr von Ribbeck"" Pear Salad",kochbar,NA,A042Z,"Seasoning, sauces and condiments",NA,NA
salt,"""Herr von Ribbeck"" Pear Salad",kochbar,NA,A042P,"Seasoning, sauces and condiments",NA,NA
salt,aarsis tofu curry,allrecipes,NA,A042P,"Seasoning, sauces and condiments",NA,NA
buttercream,amazing chocolate cupcakes,bbc,NA,NA,NA,NA,NA
chocolate semi-sweet vermicelli,amazing chocolate cupcakes,bbc,NA,NA,NA,NA,NA
jam blueberries,american pancakes,bbc,NA,A01MM,Fruit and fruit products,NA,NA
syrup maple,american pancakes,bbc,NA,A033Z,"Sugar and similar, confectionery and water-based sweet desserts",NA,NA
vegetable oil,american pancakes,bbc,NA,A036N,Animal and vegetable fats and oils and primary derivatives thereof,NA,NA
salt,Apple pancake,kochbar,NA,A042P,"Seasoning, sauces and condiments",NA,NA
black pepper,Asparagus pancake,kochbar,NA,A042Z,"Seasoning, sauces and condiments",NA,NA
nutmeg,Asparagus pancake,kochbar,NA,A042Z,"Seasoning, sauces and condiments",NA,NA
salt,Asparagus pancake,kochbar,NA,A042P,"Seasoning, sauces and condiments",NA,NA
white pepper,Asparagus pancake,kochbar,NA,A042Z,"Seasoning, sauces and condiments",NA,NA
black pepper,Baden onion soup,kochbar,NA,A042Z,"Seasoning, sauces and condiments",NA,NA
parsley dried,Baden onion soup,kochbar,NA,A00YE,Vegetables and vegetable products,NA,NA
