FoodID,Food,Foodgroup,unit,g
06.775,Pineapple juice,"Juice, fruit drink, soda etc",g,100
13.100,Rice beverage,"Juice, fruit drink, soda etc",g,100
13.110,"Smoothe, acerola and blackberries","Juice, fruit drink, soda etc",g,100
13.115,"Smoothie, apple and strawberries","Juice, fruit drink, soda etc",g,100
13.114,"Smoothie, banana and mango","Juice, fruit drink, soda etc",g,100
13.107,"Smoothie, blueberries and apple","Juice, fruit drink, soda etc",g,100
13.116,"Smoothie, blueberries and pomegranate","Juice, fruit drink, soda etc",g,100
13.118,"Smoothie, blueberries and raspberries","Juice, fruit drink, soda etc",g,100
13.109,"Smoothie, guava and gojiberries","Juice, fruit drink, soda etc",g,100
13.108,"Smoothie, mango and carrot","Juice, fruit drink, soda etc",g,100
13.113,"Smoothie, mango and gojiberries","Juice, fruit drink, soda etc",g,100
13.117,"Smoothie, mango and orange","Juice, fruit drink, soda etc",g,100
13.111,"Smoothie, mango and passion fruit","Juice, fruit drink, soda etc",g,100
13.119,"Smoothie, orange, carrot and ginger","Juice, fruit drink, soda etc",g,100
13.105,"Smoothie, pineapple and coconut","Juice, fruit drink, soda etc",g,100
13.112,"Smoothie, pineapple and ginger","Juice, fruit drink, soda etc",g,100
13.106,"Smoothie, pineapple and mango","Juice, fruit drink, soda etc",g,100
13.104,"Smoothie, raspberries and strawberries","Juice, fruit drink, soda etc",g,100
13.062,"Smoothie, with fruit juice, banana and berries","Juice, fruit drink, soda etc",g,100
13.061,"Smoothie, with yogurt, juice, banana and berries","Juice, fruit drink, soda etc",g,100
13.004,"Soda, artificially sweetened, light","Juice, fruit drink, soda etc",g,100
13.044,"Soda, Bitter Lemon","Juice, fruit drink, soda etc",g,100
13.043,"Soda, Tonic Water","Juice, fruit drink, soda etc",g,100
13.003,"Soda, with sugar","Juice, fruit drink, soda etc",g,100
13.047,"Soft drinks, cola drinks, artificially sweetened","Juice, fruit drink, soda etc",g,100
13.045,"Soft drinks, cola, with sugar","Juice, fruit drink, soda etc",g,100
13.048,"Soft drinks, with fruit juice, artificially sweetened","Juice, fruit drink, soda etc",g,100
13.046,"Soft drinks, with fruit juice, with sugar","Juice, fruit drink, soda etc",g,100
13.066,"Soy beverage, sweetened, with calcium","Juice, fruit drink, soda etc",g,100
13.067,"Soy beverage, unsweetened","Juice, fruit drink, soda etc",g,100
06.071,Tomato juice,"Juice, fruit drink, soda etc",g,100
06.627,Tropical juice,"Juice, fruit drink, soda etc",g,100
13.024,"Beer, 4,7 vol-% alcohol, Pilsner","Beer, wine, spirit etc",g,100
13.023,"Beer, 5,7 vol-% alcohol, Gulløl","Beer, wine, spirit etc",g,100
13.051,"Beer, dark, 4,5 - 4,7 vol-% alcohol, Bayer and Christmas beers","Beer, wine, spirit etc",g,100
13.050,"Beer, light beer, low carbohydrate","Beer, wine, spirit etc",g,100
13.022,"Beer, light, 2,5 vol-% alcohol, Lettøl","Beer, wine, spirit etc",g,100
13.049,"Beer, malt, dark, bock beer 6,5 vol-% alcohol","Beer, wine, spirit etc",g,100
13.025,"Beer, malt, non-alcoholic","Beer, wine, spirit etc",g,100
13.026,"Beer, non-alcoholic","Beer, wine, spirit etc",g,100
13.063,"Cider, sweet, 4,5 vol-% alcohol","Beer, wine, spirit etc",g,100
13.052,"Fortified wines, sweet vermouth, 15 vol-% alcohol","Beer, wine, spirit etc",g,100
13.055,"Fortified wines, sweet, port, 20 vol-% alcohol","Beer, wine, spirit etc",g,100
13.054,"Liqueur, 17 vol-% alcohol, cream-based","Beer, wine, spirit etc",g,100
13.014,"Liqueur, 35 vol-% alcohol","Beer, wine, spirit etc",g,100
13.053,"Liqueur, sweet, 21 vol-% alcohol","Beer, wine, spirit etc",g,100
13.012,"Spirits, 40 vol-% alcohol","Beer, wine, spirit etc",g,100
13.011,"Spirits, 60 vol-% alcohol","Beer, wine, spirit etc",g,100
13.057,"Wine, dessert, extra sweet, sparkling","Beer, wine, spirit etc",g,100
13.018,"Wine, fortified, dry, 15 vol-% alcohol","Beer, wine, spirit etc",g,100
13.015,"Wine, fortified, sweet, 17 vol-% alcohol","Beer, wine, spirit etc",g,100
13.007,"Wine, non-alcoholic","Beer, wine, spirit etc",g,100
13.017,"Wine, red, 12 vol-% alcohol","Beer, wine, spirit etc",g,100
13.059,"Wine, red, dry","Beer, wine, spirit etc",g,100
13.060,"Wine, red, unspecified","Beer, wine, spirit etc",g,100
13.030,"Wine, reduced alcohol","Beer, wine, spirit etc",g,100
13.031,"Wine, white, dry, 10 vol-% alcohol","Beer, wine, spirit etc",g,100
13.032,"Wine, white, dry, 12 vol-% alcohol","Beer, wine, spirit etc",g,100
13.056,"Wine, white, half sweet/sweet, including sparkling","Beer, wine, spirit etc",g,100
13.058,"Wine, white, rosé, sparkling, unspecified","Beer, wine, spirit etc",g,100
09.135,"Meat rissoles with pea stew, Fjordland","Pizza, pie, taco etc",g,100
09.144,"Pancakes, coarse","Pizza, pie, taco etc",g,100
05.258,"Pancakes, low-fat milk, fried in hard margarine","Pizza, pie, taco etc",g,100
05.133,"Pancakes, low-fat milk, fried in soft margarine","Pizza, pie, taco etc",g,100
05.356,"Pancakes, prepared from powder, Toro","Pizza, pie, taco etc",g,100
05.282,"Pancakes, skimmed milk, fried in hard margarine","Pizza, pie, taco etc",g,100
05.218,"Pancakes, skimmed milk, fried without fat","Pizza, pie, taco etc",g,100
05.246,"Pancakes, whole milk, fried in hard margarine","Pizza, pie, taco etc",g,100
10.153,"Pancakes, with banana","Pizza, pie, taco etc",g,100
10.034,"Pizza topping, no meat, powder base, prepared","Pizza, pie, taco etc",g,100
09.168,"Pizza, ham, home-made","Pizza, pie, taco etc",g,100
09.153,"Pizza, industrially made","Pizza, pie, taco etc",g,100
09.146,"Pizza, industrially made, Big One Classic","Pizza, pie, taco etc",g,100
09.149,"Pizza, industrially made, Big One New York Grilled Steak","Pizza, pie, taco etc",g,100
09.148,"Pizza, industrially made, Grandiosa kjøttdeig og løk","Pizza, pie, taco etc",g,100
09.145,"Pizza, industrially made, Grandiosa Original","Pizza, pie, taco etc",g,100
09.151,"Pizza, industrially made, Ristorante Mozarella","Pizza, pie, taco etc",g,100
09.147,"Pizza, industrially made, Ristorante Speciale","Pizza, pie, taco etc",g,100
09.152,"Pizza, industrially made, Stenovnsbakt Tradizionale Diavola","Pizza, pie, taco etc",g,100
09.150,"Pizza, industrially made, Take Away Meat Lover by Big One","Pizza, pie, taco etc",g,100
09.166,"Pizza, minced meat, home-made","Pizza, pie, taco etc",g,100
09.165,"Pizza, parma, home-made","Pizza, pie, taco etc",g,100
09.167,"Pizza, vegetarian, home-made","Pizza, pie, taco etc",g,100
06.734,"Pizza, with tomato sauce and cheese","Pizza, pie, taco etc",g,100
09.137,"Pork roast with sauerkraut and potatoes, Fjordland","Pizza, pie, taco etc",g,100
03.261,"Quiche, with cheese and ham","Pizza, pie, taco etc",g,100
10.148,"Soup, meat, with vegetables and potatoes, Fjordland","Pizza, pie, taco etc",g,100
09.136,"Steamed salmon with herb sauce, carrots and potatoes, Fjordland","Pizza, pie, taco etc",g,100
09.142,"Taco with shell, chicken, vegetables","Pizza, pie, taco etc",g,100
09.141,"Taco with shell, minced meat, vegetables","Pizza, pie, taco etc",g,100
09.143,"Taco with shell, salmon, vegetables","Pizza, pie, taco etc",g,100
09.139,"Taco with tortilla, chicken, vegetables","Pizza, pie, taco etc",g,100
09.138,"Taco with tortilla, minced meat, vegetables","Pizza, pie, taco etc",g,100
09.140,"Taco with tortilla, salmon, vegetables","Pizza, pie, taco etc",g,100
10.149,"Oat porridge, with milk",Porridge,g,100
05.127,"Porridge, prepared with oats and water",Porridge,g,100
05.128,"Porridge, prepared with rice and low fat milk",Porridge,g,100
05.245,"Porridge, prepared with rice and whole milk",Porridge,g,100
10.152,"Porridge, prepared with semolina and milk",Porridge,g,100
01.195,"Porridge, prepared with sour cream, Rømmegrøt",Porridge,g,100
10.151,"Porridge, prepared with wheat, milk and butter",Porridge,g,100
10.155,"Asparagus soup, home-made","Soup, sauce/gravy, stew base",g,100
10.129,Balsamic vinegar,"Soup, sauce/gravy, stew base",g,100
10.157,"Bouillabaisse, fish soup, French, home-made","Soup, sauce/gravy, stew base",g,100
10.158,"Broccoli soup, home-made","Soup, sauce/gravy, stew base",g,100
10.161,"Carrot soup, home-made","Soup, sauce/gravy, stew base",g,100
10.010,"Casserole base, Italian style, with pasta, no meat, prepared","Soup, sauce/gravy, stew base",g,100
10.028,"Casserole base, Jegergryte, no meat, prepared","Soup, sauce/gravy, stew base",g,100
10.009,"Casserole base, Mexican style, with rice, no meat, prepared","Soup, sauce/gravy, stew base",g,100
10.008,"Casserole base, Oriental style, no meat, prepared","Soup, sauce/gravy, stew base",g,100
10.033,"Casserole base, Pasta di Napoli, no meat, prepared","Soup, sauce/gravy, stew base",g,100
10.029,"Casserole base, Stroganoff, no meat, prepared","Soup, sauce/gravy, stew base",g,100
10.150,"Cauliflower soup, home-made","Soup, sauce/gravy, stew base",g,100
10.160,"Goulash, home-made","Soup, sauce/gravy, stew base",g,100
10.163,"Jerusalem artichoke soup, home-made","Soup, sauce/gravy, stew base",g,100
10.166,"Minestrone soup, home-made","Soup, sauce/gravy, stew base",g,100
10.138,Miso,"Soup, sauce/gravy, stew base",g,100
10.164,"Onion soup, home-made","Soup, sauce/gravy, stew base",g,100
10.165,"Onion soup, with cheese and bread, home-made","Soup, sauce/gravy, stew base",g,100
10.020,"Pea stew, powder base, prepared","Soup, sauce/gravy, stew base",g,100
06.143,"Pesto, green, home-made","Soup, sauce/gravy, stew base",g,100
06.144,"Pesto, green, industrially made","Soup, sauce/gravy, stew base",g,100
10.167,"Potato and leek soup, home-made","Soup, sauce/gravy, stew base",g,100
10.159,"Pumpkin soup, home-made","Soup, sauce/gravy, stew base",g,100
10.125,"Sauce for dipping, sweet & sour, BBQ sauce, industrially made","Soup, sauce/gravy, stew base",g,100
10.018,"Sauce, béchamel, powder base, prepared","Soup, sauce/gravy, stew base",g,100
10.015,"Sauce, Bernaise, powder base, prepared","Soup, sauce/gravy, stew base",g,100
10.025,"Sauce, brown with onion, powder base, prepared","Soup, sauce/gravy, stew base",g,100
10.016,"Sauce, brown, from cube, prepared","Soup, sauce/gravy, stew base",g,100
10.017,"Sauce, brown, powder base, prepared","Soup, sauce/gravy, stew base",g,100
10.019,"Sauce, gravy, powder base, prepared","Soup, sauce/gravy, stew base",g,100
10.162,"Sauce, Hollandaise","Soup, sauce/gravy, stew base",g,100
10.026,"Sauce, venison, powder base, prepared","Soup, sauce/gravy, stew base",g,100
10.012,"Soup, cauliflower, powder base, prepared","Soup, sauce/gravy, stew base",g,100
10.023,"Soup, fish, powder base, prepared","Soup, sauce/gravy, stew base",g,100
10.128,"Soup, high content of protein and energy, broccoli flavour","Soup, sauce/gravy, stew base",g,100
10.127,"Soup, high content of protein and energy, chicken flavour","Soup, sauce/gravy, stew base",g,100
10.032,"Soup, instant, cauliflower and broccoli, prepared","Soup, sauce/gravy, stew base",g,100
10.031,"Soup, instant, tomato and croutons, prepared","Soup, sauce/gravy, stew base",g,100
10.011,"Soup, peas, powder base, prepared","Soup, sauce/gravy, stew base",g,100
10.005,"Soup, rosehip, powder base, prepared","Soup, sauce/gravy, stew base",g,100
10.014,"Soup, tomato and macaroni, powder base, prepared","Soup, sauce/gravy, stew base",g,100
10.013,"Soup, tomato, powder base, prepared","Soup, sauce/gravy, stew base",g,100
10.024,"Soup, with meat and pearled barley, powder base, prepared","Soup, sauce/gravy, stew base",g,100
10.156,"Soup, with meat, vegetables and potatoes, home-made","Soup, sauce/gravy, stew base",g,100
10.168,"Spinach soup, home-made","Soup, sauce/gravy, stew base",g,100
12.004,"Stock, meat, from cube, prepared","Soup, sauce/gravy, stew base",g,100
10.169,"Sweet potato soup, home-made","Soup, sauce/gravy, stew base",g,100
10.170,"Taco soup, home-made","Soup, sauce/gravy, stew base",g,100
09.164,Apple crumble pie,"Dessert, ice cream etc",g,100
09.163,Berry crumble pie,"Dessert, ice cream etc",g,100
05.293,"Chocolate butter cream, with butter","Dessert, ice cream etc",g,100
05.294,"Chocolate butter cream, with hard margarine","Dessert, ice cream etc",g,100
10.143,Chocolate fondant,"Dessert, ice cream etc",g,100
10.144,Chocolate mousse,"Dessert, ice cream etc",g,100
01.112,"Custard, rum flavour, Piano","Dessert, ice cream etc",g,100
05.291,"Custard, vanilla and egg, cake filling","Dessert, ice cream etc",g,100
01.111,"Custard, vanilla flavour, Piano","Dessert, ice cream etc",g,100
05.295,"Custard, whole milk, vanilla flavour","Dessert, ice cream etc",g,100
10.146,"Dessert with apple, cream and rusk","Dessert, ice cream etc",g,100
10.140,Dessert with cloudberries and whipped cream,"Dessert, ice cream etc",g,100
10.145,"Dessert with cowberries, sugar and egg white","Dessert, ice cream etc",g,100
05.299,"Frosting, plain","Dessert, ice cream etc",g,100
01.018,"Ice cream, dairy","Dessert, ice cream etc",g,100
01.243,"Ice cream, dairy, Royal Mørk","Dessert, ice cream etc",g,100
01.183,"Ice cream, dairy, with chocolate chips","Dessert, ice cream etc",g,100
01.211,"Ice cream, dairy, with extra chocolate","Dessert, ice cream etc",g,100
01.081,"Ice cream, dairy, with reduced fat and sugar content","Dessert, ice cream etc",g,100
01.240,"Ice cream, dairy, with wafer and chocolate, cone, Krone-is","Dessert, ice cream etc",g,100
01.241,"Ice cream, dairy, with wafer and strawberry, cone, Krone-is","Dessert, ice cream etc",g,100
01.199,"Ice cream, dairy, with wafer, chocolate and nuts","Dessert, ice cream etc",g,100
01.193,"Ice cream, dairy, with wafer, jam and chocolate","Dessert, ice cream etc",g,100
01.244,"Ice cream, dairy, with wafer, Lion King Size","Dessert, ice cream etc",g,100
01.194,"Ice cream, dairy, yoghurt","Dessert, ice cream etc",g,100
01.182,"Ice cream, non-dairy, vegetable fat, 10 % fat","Dessert, ice cream etc",g,100
09.114,"Ice lolly, fruit juice","Dessert, ice cream etc",g,100
09.115,"Ice lolly, fruit juice, Lollipop","Dessert, ice cream etc",g,100
10.004,"Jelly, powder base, prepared","Dessert, ice cream etc",g,100
09.162,Lemon fromage,"Dessert, ice cream etc",g,100
10.002,"Mousse, powder base, prepared","Dessert, ice cream etc",g,100
10.141,Panna cotta,"Dessert, ice cream etc",g,100
01.078,"Pudding, caramel, Piano","Dessert, ice cream etc",g,100
01.020,"Pudding, chocolate, Piano","Dessert, ice cream etc",g,100
10.006,"Pudding, chocolate, powder base, prepared","Dessert, ice cream etc",g,100
01.131,"Pudding, milk, almond flavour, Piano","Dessert, ice cream etc",g,100
10.154,Rhubarb porridge,"Dessert, ice cream etc",g,100
09.161,Rhubarb soup,"Dessert, ice cream etc",g,100
10.142,Rice cream,"Dessert, ice cream etc",g,100
01.184,"Rice cream, with strawberries, Rislunsj","Dessert, ice cream etc",g,100
12.010,"Sauce, caramel","Dessert, ice cream etc",g,100
12.011,"Sauce, chocolate, industrially made","Dessert, ice cream etc",g,100
10.001,"Sauce, fruit, powder base, prepared","Dessert, ice cream etc",g,100
10.007,"Sauce, vanilla, powder base, prepared","Dessert, ice cream etc",g,100
10.003,"Soup, fruit, powder base, prepared","Dessert, ice cream etc",g,100
01.023,"Vanilla sauce, Piano","Dessert, ice cream etc",g,100
13.096,Chilli nuts,Snacks,g,100
13.092,"Chilli nuts, Den lille nøttefabrikken",Snacks,g,100
13.091,"Chilli nuts, Eldorado",Snacks,g,100
13.090,"Chilli nuts, Polly",Snacks,g,100
13.102,"Nut mix, oriental",Snacks,g,100
12.029,"Popcorn, air popped in soy oil",Snacks,g,100
12.012,"Popcorn, air popped, industrially made",Snacks,g,100
12.013,"Popcorn, air popped, no fat",Snacks,g,100
12.028,"Popcorn, microwaved",Snacks,g,100
06.082,"Potato crisps, fat reduced",Snacks,g,100
12.030,"Potato crisps, fried in peanut oil",Snacks,g,100
13.083,"Potato crisps, Kims",Snacks,g,100
13.082,"Potato crisps, Maarud",Snacks,g,100
13.084,"Potato crisps, Sørlandschips",Snacks,g,100
13.085,"Tortilla chips, nacho chips, Maarud",Snacks,g,100
13.086,"Tortilla chips, nacho chips, Santa Maria",Snacks,g,100
06.711,"Burger, soya, fried in vegetable oil, industrially made",Vegetarian products and dishes,g,100
06.705,"Burger, vegetarian, with beans, fried in soy oil",Vegetarian products and dishes,g,100
06.708,"Casserole, with beans, no meat",Vegetarian products and dishes,g,100
06.707,"Casserole, with vegetables and potatoes",Vegetarian products and dishes,g,100
06.783,"Falafel, chick pea balls, home-made",Vegetarian products and dishes,g,100
06.712,"Greek salad, with feta cheese and olives",Vegetarian products and dishes,g,100
06.679,Hummus,Vegetarian products and dishes,g,100
06.781,"Mycoprotein, Quorn",Vegetarian products and dishes,g,100
06.703,"Sausage, soy, canned",Vegetarian products and dishes,g,100
06.737,"Soya protein, textured",Vegetarian products and dishes,g,100
06.786,"Sushi, maki, avocado, vegetarian",Vegetarian products and dishes,g,100
06.785,"Sushi, maki, mango, vegetarian",Vegetarian products and dishes,g,100
06.787,"Sushi, maki, tofu, vegetarian",Vegetarian products and dishes,g,100
06.704,"Tofu, soy bean curd",Vegetarian products and dishes,g,100
06.784,"Vegegarian burger, home-made",Vegetarian products and dishes,g,100
06.713,"Vegetable spread/pâté, Tartex",Vegetarian products and dishes,g,100
06.706,"Vegetable stew, with tomato, Ratatouille",Vegetarian products and dishes,g,100
06.782,Vegetarian lasagna,Vegetarian products and dishes,g,100
06.678,Vegetarian minced fillets and pieces,Vegetarian products and dishes,g,100
10.133,Baking soda,Miscellaneous ingredients,g,100
06.701,"Coconut milk, canned",Miscellaneous ingredients,g,100
06.780,"Coconut milk, light, canned",Miscellaneous ingredients,g,100
06.554,"Coconut, desiccated, not sweetened",Miscellaneous ingredients,g,100
10.131,Curry paste,Miscellaneous ingredients,g,100
10.132,Filo pastry,Miscellaneous ingredients,g,100
12.117,"Liquid vitamins and minerals, Floradix",Miscellaneous ingredients,g,100
12.116,"Liquid vitamins and minerals, Sanasol",Miscellaneous ingredients,g,100
10.137,"Liquid vitamins, Multi Vitaminmikstur, Nycoplus",Miscellaneous ingredients,g,100
